요양기관명,종별코드,종별코드명,시도코드,시도코드명,시군구코드,시군구코드명
튼튼드림약국,81,약국,220000,인천,220003,인천부평구
한일약국,81,약국,310000,경기,310402,성남중원구
자유시장약국,81,약국,310000,경기,310300,부천시
종근당약국,81,약국,310000,경기,311700,시흥시
위드팜100세약국,81,약국,220000,인천,220005,인천서구
새중원약국,81,약국,310000,경기,310402,성남중원구
우리성모약국,81,약국,310000,경기,310300,부천시
굿모닝약국,81,약국,220000,인천,220008,인천계양구
새모란21세기약국,81,약국,310000,경기,310402,성남중원구
믿음약국,81,약국,220000,인천,220003,인천부평구
보원약국,81,약국,310000,경기,310601,수원권선구
다농약국,81,약국,310000,경기,311102,안산상록구
아름다운온누리약국,81,약국,310000,경기,312600,광주시
성남으뜸약국,81,약국,310000,경기,310401,성남수정구
갤러리약국,81,약국,310000,경기,310603,수원팔달구
하나약국,81,약국,310000,경기,310601,수원권선구
다나약국,81,약국,220000,인천,220100,인천강화군
온누리흰돌약국,81,약국,310000,경기,311903,고양일산동구
메디팜하나로약국,81,약국,310000,경기,310300,부천시
대우약국,81,약국,220000,인천,220003,인천부평구
심곡약국,81,약국,310000,경기,310300,부천시
미성약국,81,약국,310000,경기,312300,김포시
참사랑약국,81,약국,310000,경기,310011,연천군
대한온누리약국,81,약국,310000,경기,312200,파주시
영재약국,81,약국,310000,경기,311901,고양덕양구
대림약국,81,약국,310000,경기,311400,군포시
자연약국,81,약국,310000,경기,311903,고양일산동구
종로약국,81,약국,220000,인천,220008,인천계양구
종로사약국,81,약국,310000,경기,310300,부천시
파크뷰약국,81,약국,310000,경기,310403,성남분당구
생기약국,81,약국,310000,경기,310300,부천시
청수당약국,81,약국,310000,경기,311500,남양주시
즐거운약국,81,약국,220000,인천,220005,인천서구
청구약국,81,약국,310000,경기,311903,고양일산동구
광탄조은약국,81,약국,310000,경기,312200,파주시
영통중앙약국,81,약국,310000,경기,310604,수원영통구
씨티팜대학약국,81,약국,310000,경기,310604,수원영통구
건강전주프라자약국,81,약국,350000,전북,350402,전주덕진구
스마트약국,81,약국,250000,대전,250003,대전서구
서정약국,81,약국,340000,충남,340900,당진시
나눔약국,81,약국,310000,경기,310603,수원팔달구
양지온누리약국,81,약국,310000,경기,310403,성남분당구
염주종로약국,81,약국,240000,광주,240003,광주서구
제일팜약국,81,약국,310000,경기,310800,의정부시
서울팜약국,81,약국,310000,경기,312001,용인기흥구
대한약국,81,약국,380000,경남,381100,양산시
신한겨례약국,81,약국,310000,경기,311700,시흥시
새보령약국,81,약국,370000,경북,370200,구미시
오즈약국,81,약국,210000,부산,210005,부산북구
영화약국,81,약국,210000,부산,210010,부산사하구
동신약국,81,약국,210000,부산,210004,부산진구
이화메디칼약국,81,약국,210000,부산,210004,부산진구
조은약국,81,약국,210000,부산,210010,부산사하구
새건강약국,81,약국,210000,부산,210010,부산사하구
건강약국,81,약국,210000,부산,210006,부산서구
새한약국,81,약국,210000,부산,210005,부산북구
동방약국,81,약국,210000,부산,210014,부산수영구
온천정문약국,81,약국,210000,부산,210003,부산동래구
바른약국,81,약국,110000,서울,110021,서초구
새왕약국,81,약국,110000,서울,110011,성동구
석사민주약국,81,약국,110000,서울,110022,노원구
미도파약국,81,약국,110000,서울,110015,은평구
혜성약국,81,약국,110000,서울,110023,광진구
하나약국,81,약국,110000,서울,110017,중구
강동프라자약국,81,약국,110000,서울,110002,강동구
본초당약국,81,약국,110000,서울,110003,강서구
이룸약국,81,약국,110000,서울,110007,동대문구
염창메디칼약국,81,약국,110000,서울,110003,강서구
삼성늘푸른약국,81,약국,110000,서울,110006,도봉구
세계로약국,81,약국,110000,서울,110009,마포구
수성약국,81,약국,210000,부산,210012,부산강서구
비타민약국,81,약국,210000,부산,210015,부산사상구
세화당약국,81,약국,210000,부산,210011,부산금정구
행복한약국,81,약국,360000,전남,360200,나주시
대치이화약국,81,약국,110000,서울,110001,강남구
청호봄약국,81,약국,110000,서울,110018,송파구
태양약국,81,약국,110000,서울,110021,서초구
메디팜나리약국,81,약국,110000,서울,110021,서초구
임마누엘온누리약국,81,약국,110000,서울,110021,서초구
화명메디칼약국,81,약국,210000,부산,210005,부산북구
하나약국,81,약국,110000,서울,110005,구로구
호정약국,81,약국,310000,경기,311903,고양일산동구
그린조제약국,81,약국,310000,경기,312003,용인처인구
장현유명약국,81,약국,310000,경기,311500,남양주시
명문약국,81,약국,310000,경기,311800,오산시
한신메디칼약국,81,약국,310000,경기,310401,성남수정구
타임약국,81,약국,310000,경기,312001,용인기흥구
건강프라자약국,81,약국,220000,인천,220001,인천미추홀구
구리종로약국,81,약국,310000,경기,311000,구리시
자연약국,81,약국,310000,경기,310601,수원권선구
유성온누리약국,81,약국,310000,경기,311700,시흥시
누가온누리약국,81,약국,310000,경기,310800,의정부시
하나약국,81,약국,310000,경기,311800,오산시
굿모닝팜약국,81,약국,310000,경기,311200,평택시
베스트약국,81,약국,310000,경기,311800,오산시
서신약국,81,약국,310000,경기,312500,화성시
굿모닝약국,81,약국,310000,경기,311600,의왕시
혜은약국,81,약국,220000,인천,220001,인천미추홀구
바다약국,81,약국,310000,경기,310601,수원권선구
스마일약국,81,약국,310000,경기,312500,화성시
미래열린약국,81,약국,310000,경기,311901,고양덕양구
섬초약국,81,약국,220000,인천,220003,인천부평구
일곱빛약국,81,약국,310000,경기,312003,용인처인구
아름다운약국,81,약국,310000,경기,310100,광명시
논현센타약국,81,약국,220000,인천,220006,인천남동구
중앙약국,81,약국,310000,경기,312300,김포시
신우약국,81,약국,220000,인천,220002,인천동구
나라약국,81,약국,310000,경기,310702,안양동안구
현대약국,81,약국,390000,제주,390200,제주시
예원약국,81,약국,310000,경기,310604,수원영통구
청담메디웰약국,81,약국,110000,서울,110001,강남구
하얀약국,81,약국,110000,서울,110025,금천구
월드팜약국,81,약국,110000,서울,110003,강서구
한빛약국,81,약국,110000,서울,110010,서대문구
승보약국,81,약국,110000,서울,110016,종로구
사랑드림약국,81,약국,110000,서울,110007,동대문구
맑은약국,81,약국,110000,서울,110003,강서구
도곡타워약국,81,약국,110000,서울,110001,강남구
금강약국,81,약국,110000,서울,110008,동작구
스마일약국,81,약국,110000,서울,110021,서초구
서울종로약국,81,약국,110000,서울,110016,종로구
새봄약국,81,약국,110000,서울,110009,마포구
엔젤팜약국,81,약국,110000,서울,110024,강북구
영등포진약국,81,약국,110000,서울,110013,영등포구
보룡약국,81,약국,110000,서울,110020,양천구
기림약국,81,약국,110000,서울,110015,은평구
푸른온누리약국,81,약국,110000,서울,110021,서초구
성모약국,81,약국,110000,서울,110011,성동구
소사약국,81,약국,310000,경기,310300,부천시
미약국,81,약국,230000,대구,230007,대구달서구
서현약국,81,약국,310000,경기,310403,성남분당구
고약국,81,약국,350000,전북,350402,전주덕진구
터미널큰사랑약국,81,약국,350000,전북,350402,전주덕진구
감초당약국,81,약국,350000,전북,350401,전주완산구
남노약국,81,약국,350000,전북,350401,전주완산구
영빈약국,81,약국,350000,전북,350401,전주완산구
청수약국,81,약국,350000,전북,350401,전주완산구
원화당약국,81,약국,350000,전북,350401,전주완산구
아시아약국,81,약국,350000,전북,350401,전주완산구
모래내태평양약국,81,약국,350000,전북,350402,전주덕진구
e조은약국,81,약국,260000,울산,260001,울산남구
김포약국,81,약국,110000,서울,110003,강서구
맑은샘약국,81,약국,250000,대전,250003,대전서구
효온누리약국,81,약국,320000,강원,320500,춘천시
세민약국,81,약국,310000,경기,311500,남양주시
서현약국,81,약국,310000,경기,311902,고양일산서구
햇살약국,81,약국,110000,서울,110018,송파구
연합약국,81,약국,110000,서울,110017,중구
건강한온누리약국,81,약국,110000,서울,110001,강남구
수성솔약국,81,약국,230000,대구,230005,대구수성구
세화당약국,81,약국,110000,서울,110019,중랑구
십자당약국,81,약국,240000,광주,240001,광주동구
제생약국,81,약국,110000,서울,110005,구로구
푸른약국,81,약국,210000,부산,210001,부산남구
열린온누리약국,81,약국,110000,서울,110022,노원구
삼진당약국,81,약국,210000,부산,210003,부산동래구
더나은약국,81,약국,390000,제주,390200,제주시
태양당약국,81,약국,250000,대전,250005,대전중구
건강한약국,81,약국,250000,대전,250005,대전중구
입장제일약국,81,약국,340000,충남,340201,천안서북구
미라클약국,81,약국,250000,대전,250003,대전서구
세종약국,81,약국,340000,충남,340202,천안동남구
연무태평양약국,81,약국,340000,충남,340700,논산시
오렌지온누리약국,81,약국,340000,충남,340500,아산시
늘사랑약국,81,약국,370000,경북,370702,포항북구
우리팜약국,81,약국,210000,부산,210004,부산진구
성은 온누리약국,81,약국,210000,부산,210012,부산강서구
승호약국,81,약국,110000,서울,110002,강동구
중앙메디칼약국,81,약국,310000,경기,311200,평택시
신보생약국,81,약국,110000,서울,110025,금천구
한우리약국,81,약국,310000,경기,310601,수원권선구
역삼약국,81,약국,110000,서울,110001,강남구
대지약국,81,약국,110000,서울,110025,금천구
열린약국,81,약국,310000,경기,310601,수원권선구
행복한약국,81,약국,340000,충남,340016,태안군
캐슬약국,81,약국,310000,경기,310604,수원영통구
사랑온누리약국,81,약국,230000,대구,230005,대구수성구
푸른약국,81,약국,210000,부산,210100,부산기장군
튼튼 약국,81,약국,260000,울산,260002,울산동구
남산제일약국,81,약국,340000,충남,340202,천안동남구
건강온누리약국,81,약국,220000,인천,220003,인천부평구
메디칼약국,81,약국,310000,경기,311101,안산단원구
감천무지개약국,81,약국,210000,부산,210010,부산사하구
마트약국,81,약국,210000,부산,210005,부산북구
희망약국,81,약국,370000,경북,370701,포항남구
별약국,81,약국,110000,서울,110008,동작구
동탄드린약국,81,약국,310000,경기,312500,화성시
하이약국,81,약국,410000,세종시,410000,세종시
미솜약국,81,약국,210000,부산,210011,부산금정구
